Report Year,Date,Month,Day,Hour,Minute,AM/PM,Time,Nearest Station,Subdivision,County Name,State Name,Highway Name,Public/Private Code,Public/Private,Highway User,Estimated Vehicle Speed,Vehicle Direction,Highway User Position,Equipment Involved,Equipment Struck,Temperature,Visibility,Weather Condition,Number of Locomotive Units,Number of Cars,Train Speed,Estimated/Recorded Speed,Train Direction,Crossing Warning Expanded 1,Crossing Warning Expanded 2,Crossing Warning Expanded 3,Crossing Warning Expanded 4,Crossing Warning Expanded 5,Crossing Warning Expanded 6,Crossing Warning Expanded 7,Crossing Warning Expanded 8,Crossing Warning Expanded 9,Crossing Warning Expanded 10,Crossing Warning Expanded 11,Crossing Warning Expanded 12,Signaled Crossing Warning Code,Signaled Crossing Warning,Roadway Condition,Crossing Warning Location,Warning Connected To Signal,Crossing Illuminated,User Age,User Gender,User Struck By Second Train,Highway User Action,View Obstruction,Driver Condition,Driver In Vehicle,Crossing Users Killed For Reporting Railroad,Crossing Users Injured For Reporting Railroad,Vehicle Damage Cost,Employees Killed For Reporting Railroad,Employees Injured For Reporting Railroad,Passengers Killed For Reporting Railroad,Passengers Injured For Reporting Railroad,Narrative
1976,12/07/1976,12,07,07,15,PM,19:15:00,SPRINGFIELD,NA,HAMPDEN,MASSACHUSETTS,SUMMER AVE,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,50,Dark,Cloudy,1,1,1,E,South,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1977,10/20/1977,10,20,11,43,AM,11:43:00,HINGHAM,NA,PLYMOUTH,MASSACHUSETTS,PRIVATE (HINGHAM SHI,N,Private,Auto,2,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,50,Day,Cloudy,1,7,2,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,Both sides,No,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1977,12/07/1977,12,07,05,10,PM,17:10:00,FOXBORO,NA,NORFOLK,MASSACHUSETTS,BIRD ST,Y,Public,Auto,NA,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,25,Dark,Clear,1,4,12,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Side of vehicle approach,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1975,06/19/1975,06,19,12,45,AM,00:45:00,WEST PEABODY,NA,ESSEX,MASSACHUSETTS,ROUTE 1,Y,Public,Auto,25,North,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,72,Dark,Clear,1,12,20,E,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hwy. traffic signals,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,500,0,0,0,0,NoneNoneNoneNoneNone
1975,09/11/1975,09,11,08,50,AM,08:50:00,LAWRENCE,NA,ESSEX,MASSACHUSETTS,PRIVATE,N,Private,Truck-trailer,20,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,80,Day,Clear,1,0,3,E,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,No,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,300,0,0,0,0,NoneNoneNoneNoneNone
1999,06/25/1999,06,25,08,45,PM,20:45:00,FRAMINGHAM,NA,HAMPSHIRE,MASSACHUSETTS,WAVERLY STREET,Y,Public,Auto,30,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,70,Dark,Clear,6,0,10,E,East,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,Yes,Yes,19,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1999,09/02/1999,09,02,11,50,PM,23:50:00,WALPOLE,NA,NORFOLK,MASSACHUSETTS,MAIN STREET,Y,Public,Pick-up truck,3,South,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,70,Dark,Clear,4,37,18,E,South,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,21,Male,No,Other,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
2000,01/03/2000,01,03,01,55,AM,01:55:00,"Stoughton,",NA,NORFOLK,MASSACHUSETTS,WYMAN ST,Y,Public,Auto,2,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,55,Day,Clear,1,7,10,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,37,Female,No,Did not stop,Permanent structure,Uninjured,Yes,0,0,1000,0,0,0,0,"MBTA TRAIN 913 STRUCK AN AUTOMOBILE AT WYMAN ST CROSSING IN STOUGHTON, MA.NoneNoneNoneNone"
2000,01/17/2000,01,17,12,34,PM,12:34:00,"MIDDLEBORO,",NA,PLYMOUTH,MASSACHUSETTS,PLEASANT ST,Y,Public,Pedestrian,NA,East,Moving over crossing,Train (units pushing),Rail equipment struck highway user,7,Day,Clear,1,6,60,E,North,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,Male,NA,NA,Not obstructed,NA,NA,1,0,0,0,0,0,0,"TRAIN 62  STRUCK A PEDESTRIAN  AT PLEASANT ST CROSSING IN HANSON, MA.NoneNoneNoneNone"
1977,08/09/1977,08,09,08,45,AM,08:45:00,ACTON,NA,MIDDLESEX,MASSACHUSETTS,GREAT ROAD,Y,Public,Truck,10,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,74,Day,Clear,1,3,20,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,20000,0,0,0,0,NoneNoneNoneNoneNone
2000,01/11/2000,01,11,07,30,PM,19:30:00,LEOMINSTER,NA,WORCESTER,MASSACHUSETTS,MECHANIC STREET,Y,Public,Auto,40,North,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,39,Dark,Cloudy,2,18,2,E,North,Cantilever FLS,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,19,Female,No,Did not stop,Not obstructed,Injured,Yes,0,1,0,0,0,0,0,"TRAIN GOING NORTH APPROX 2MPH, COMING TO A STOP, WHEN CAR FAILED TO STOP  AND STRUCK LOCO. NO INJURIES. NO APPARENT ENGINE DAMAGE. UPDATE 7/00, C/A NOTIFIED THAT DRIVER OF CAR WAS INJURED, VIA FAXED POLICE REPORT, STATING ""NO VISIBLE INJURY, BUT COMPLAINTS OF PAIN."" 1 DRIVER/4 PASSENGERS.NoneNone"
1975,06/04/1975,06,04,12,05,PM,12:05:00,WAKEFIELD,NA,MIDDLESEX,MASSACHUSETTS,PROSPECT STREET,Y,Public,Auto,NA,North,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,70,Day,Cloudy,1,1,5,E,West,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,1500,0,0,0,0,NoneNoneNoneNoneNone
1976,01/08/1976,01,08,01,28,AM,01:28:00,MEDFIELD,NA,NORFOLK,MASSACHUSETTS,MAIN STREET CROSSING,Y,Public,Auto,8,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,38,Dark,Rain,3,49,15,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,Yes,Yes,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,0,0,0,0,0,NoneNoneNoneNoneNone
1977,10/27/1977,10,27,07,30,PM,19:30:00,FOXBORO,NA,NORFOLK,MASSACHUSETTS,CHESNUT ST,Y,Public,Pedestrian,NA,NA,NA,Train (units pulling),Rail equipment struck by highway user,60,Dark,Clear,1,6,10,E,South,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stop signs,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,NA,NA,Not obstructed,NA,NA,0,1,0,0,0,0,0,NoneNoneNoneNoneNone
1976,12/10/1976,12,10,05,30,PM,17:30:00,FRANKLIN,NA,NORFOLK,MASSACHUSETTS,ROCKWOOD CROSSING,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,30,Dark,Clear,1,3,20,E,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
2000,12/02/2000,12,02,04,50,AM,04:50:00,WILMINGTON,NA,MIDDLESEX,MASSACHUSETTS,SALEM STREET,Y,Public,Auto,0,North,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,20,Dark,Clear,5,72,20,E,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gates,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,44,Male,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
2000,11/10/2000,11,10,08,20,AM,08:20:00,"Fairmount,",NA,MIDDLESEX,MASSACHUSETTS,MA-126 ; CONCORD ST,Y,Public,Pedestrian,NA,North,Moving over crossing,Train (units pushing),Rail equipment struck highway user,45,Day,Clear,2,5,25,R,East,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,55,Male,NA,NA,Not obstructed,NA,NA,0,1,0,0,0,0,0,"MBTA TRAIN 562 STRUCK A PEDESTRIAN AT CONCORD ST. IN FRAMINGHAM, MA.NoneNoneNoneNone"
2000,10/16/2000,10,16,03,27,PM,15:27:00,"Wakefield,",NA,MIDDLESEX,MASSACHUSETTS,CHESTNUT ST,Y,Public,Auto,2,South,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,62,Day,Cloudy,1,5,5,E,East,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,Female,No,Went around the gate,Passing train,Uninjured,Yes,0,0,1000,0,0,0,0,"MBTA TRAIN 223 WAS STRUCK BY AN AUTO AT CHESTNUT ST IN WAKEFIELD, MA.NoneNoneNoneNone"
2000,10/30/2000,10,30,11,00,AM,11:00:00,FRAMINGHAM,NA,HAMPSHIRE,MASSACHUSETTS,WASHINGTON AVENUE,Y,Public,Truck,20,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,33,Day,Cloudy,1,1,2,E,South,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,Both sides,No,Unknown,26,Male,No,Did not stop,Not obstructed,Injured,Yes,0,1,2000,0,0,0,0,"B72330 STRUCK A PICKUP TRUCK AT WASHINGTON AVENUE X-ING. DRIVER TURNED RIGHT ONTO X-ING WITHOUT STOPPING. NO INJURIES REPORTED. DAMAGE TO REAR RIGHT SIDE OF TRUCK. UPDATE: 1/8/01 PER C/A, MOTORIST NOWCLAIMING BACK & NECK STRAIN. SEEING PT/CHIROPRACTOR/ORTHOPEDIC.NoneNone"
2000,09/01/2000,09,01,07,30,AM,07:30:00,CAMMEL JUNCTION,NA,BARNSTABLE,MASSACHUSETTS,BARLOW LANDING,Y,Public,Truck,30,East,Moving over crossing,Light loco(s) (moving),Rail equipment struck highway user,78,Day,Clear,1,0,25,E,North,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,No,29,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,5000,0,0,0,0,NoneNoneNoneNoneNone
2000,07/18/2000,07,18,05,50,PM,17:50:00,BOSTON MA SOUTH STA,NA,MIDDLESEX,MASSACHUSETTS,TOWN   ; CHURCH ST,Y,Public,Auto,0,South,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,80,Day,Clear,1,6,40,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gates,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,Female,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,500,0,0,0,0,"MBTA TRAIN 431 STRUCK AUTO ON TRACK AT KENDALL GREEN WESTON STATION, MA.NoneNoneNoneNone"
2000,05/04/2000,05,04,07,47,AM,07:47:00,BOSTON MA SOUTH STA,NA,PLYMOUTH,MASSACHUSETTS,RTE 27 ; MAIN ST,Y,Public,Auto,0,West,Stalled or stuck on crossing,Train (units pushing),Rail equipment struck highway user,62,Day,Clear,2,5,50,E,North,Gates,Cantilever FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,23,Female,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,3000,0,0,0,0,"MBTA TRAIN 038 STRUCK AN AUTO AT MAIN ST CROSSING AT HANSON, MA.NoneNoneNoneNone"
2000,04/11/2000,04,11,01,15,AM,01:15:00,LAWRENCE,NA,ESSEX,MASSACHUSETTS,SUTTON STREET,Y,Public,Auto,0,South,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,34,Dark,Clear,3,44,30,E,West,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,22,Male,No,Went around the gate,Not obstructed,Uninjured,No,0,0,0,0,0,0,0,"THE MOTOR VECHICLE ATTEMPTED TO GO AROUND THE ACTIVATED GATED CROSSING PROTECTION BY GOING OVER THETRACKS, THE VEHICLE BECAME STUCK ON THE TRACKS AND THE SUBJECT AND PASSENGER JUMPED FROM THE VEHICLE. THE OPERATOR WAS ARRESTED AND CHARGED WITH OPERATING UNDER THE INFLUENCE, FAILURE TO STOP AT RR CROSSING, TRESPASS RR AND INSPECTION STICKER VIOLATION.None"
1999,10/27/1999,10,27,01,35,PM,13:35:00,MILLERS FALLS,NA,FRANKLIN,MASSACHUSETTS,VITALIS ROAD,Y,Public,Auto,2,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,50,Day,Clear,1,2,54,R,South,Stop signs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,Unknown,45,Male,No,Did not stop,Not obstructed,Killed,Yes,2,0,3000,0,0,0,0,NoneNoneNoneNoneNone
1999,09/17/1999,09,17,03,00,PM,15:00:00,AUBURN,NA,WORCESTER,MASSACHUSETTS,REXNORD,N,Private,Auto,10,East,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,70,Day,Cloudy,2,5,15,R,South,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,79,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,1000,0,0,0,0,TRAIN WX-1 WAS TRAVELLING IN S SOUTHERLY DIRECTION ON THE NORWICH BRANCH AND WAS STILL IN YARD LIMITS WHEN THEY APPROACHED REXNORD PRIVATE CROSSING A AUTOMOBILE TRAVELIN EAST STRUCK THE FRONT OF LOCOMOTIVE 1202.NoneNone
1999,09/01/1999,09,01,07,53,AM,07:53:00,WILMINGTON,NA,MIDDLESEX,MASSACHUSETTS,SALEM STREET,Y,Public,Truck-trailer,0,South,Stopped on crossing,Train (units pushing),Rail equipment struck highway user,60,Day,Clear,1,6,60,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gates,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,NA,Male,Unknown,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,500,0,0,0,0,"MBTA TRAIN 212 SIDESWIPED A TRACTOR TRAILER IN THE RIGHT OF WAY AT CROSSING IN WILMINGTON, MA.NoneNoneNoneNone"
1999,06/05/1999,06,05,06,41,AM,06:41:00,NORTH FALMOUTH,NA,BARNSTABLE,MASSACHUSETTS,COUNTY ROAD,Y,Public,Auto,NA,East,Moving over crossing,Light loco(s) (moving),Rail equipment struck by highway user,65,Day,Clear,1,0,10,R,North,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,No,56,Female,No,Did not stop,Not obstructed,Injured,Yes,0,1,0,0,0,0,0,NoneNoneNoneNoneNone
1999,05/26/1999,05,26,09,20,PM,21:20:00,BOSTON,NA,MIDDLESEX,MASSACHUSETTS,BEACHAM STREET,Y,Public,Truck,NA,South,Moving over crossing,Light loco(s) (moving),Rail equipment struck highway user,55,Dark,Clear,1,0,2,E,East,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Both sides,No,Unknown,NA,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,"OPERATOR OF VEHICLE ATTEMPTED TO LEAVE THE SCENE WITH HIS VEHICLE, BUT VEHICLE WOULD NOT MOVE.  OPERATOR OF VEHICLE THAN FLED ON FOOT FROM THE ACCIDENT, NOT TO BE FOUND.NoneNoneNone"
1999,02/26/1999,02,26,09,35,AM,09:35:00,LINCOLN,NA,MIDDLESEX,MASSACHUSETTS,LINCOLN ROAD,Y,Public,Auto,5,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,32,Day,Sleet,1,5,58,E,West,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,Female,No,Stopped and then proceeded,Not obstructed,Uninjured,Yes,0,0,5000,0,0,0,0,"TRAIN 417 STRUCK A VEHICLE AT CROSSING ON LINCOLN RD ON FITCHBURG ROUTE IN LINCOLN, MA.NoneNoneNoneNone"
1999,02/07/1999,02,07,12,30,PM,12:30:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,WAVERLY,Y,Public,Auto,10,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,43,Day,Cloudy,4,58,6,E,East,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,No,54,Male,No,Other,Not obstructed,Uninjured,Yes,0,0,1200,0,0,0,0,"ML482 EAST TO DELIVER TRAIN TO YARD AT ABOVE XING.,WITH PROTECTION OF LIGHTS&BELLS  FUNCTIONING,BLOWING WHISTLE.A PSGR. CAR BACKED UP IN A WESTWARD MOTION,SHE WAS IN  CLEAR INITIALLY,ENGR. SAW THE BACK UP LIGHTS ON&SHE CONTINUED TO BACK,TRAIN STRUCK THE CAR IN DRIVERS DOOR AREA,TICKET ISSUED BY FRAMINGHAM POLICE.BLOCK 41-5 BACKED UP  FOR NO APPARENT REASON.....None"
1999,02/13/1999,02,13,04,31,PM,16:31:00,BROWNING,NA,FRANKLIN,MASSACHUSETTS,ROUTE 63,Y,Public,Auto,0,East,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,35,Day,Cloudy,2,6,20,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,60,Female,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,300,0,0,0,0,"TRAIN 56 STRUCK A VEHICLE AT ROUTE 63 CROSSING IN MILLERS FALLS, MA.NoneNoneNoneNone"
1999,01/18/1999,01,18,08,25,PM,20:25:00,SALEM,NA,ESSEX,MASSACHUSETTS,CENTRAL STREET,Y,Public,Auto,NA,South,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,45,Dark,Rain,1,7,4,E,East,Hwy. traffic signals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,22,Female,No,Did not stop,Not obstructed,Injured,Yes,0,2,0,0,0,0,0,NoneNoneNoneNoneNone
1999,01/20/1999,01,20,05,35,PM,17:35:00,NORTHAMPTON,NA,HAMPSHIRE,MASSACHUSETTS,ROUTE 5,Y,Public,Auto,NA,North,Moving over crossing,Train (units pushing),Rail equipment struck highway user,30,Dark,Clear,1,1,5,E,West,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Both sides,No,Unknown,34,Male,No,Other,Not obstructed,Uninjured,Yes,0,0,1000,0,0,0,0,NoneNoneNoneNoneNone
1998,12/11/1998,12,11,06,35,AM,06:35:00,W. MEDFORD,NA,MIDDLESEX,MASSACHUSETTS,HIGH STREET,Y,Public,Auto,0,West,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,40,Dawn,Clear,1,6,40,E,North,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Yes,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,3000,0,0,0,0,"MBT TRAIN 3805 STRUCK A VEHICLE AT HIGH STREET CROSSING, MEDFORD, MA.NoneNoneNoneNone"
1998,12/14/1998,12,14,01,51,AM,01:51:00,WESTFIELD,NA,HAMPDEN,MASSACHUSETTS,FARMERS ROAD,N,Private,Auto,0,South,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,28,Dark,Clear,2,17,40,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1998,10/13/1998,10,13,10,52,AM,10:52:00,LEE,NA,BERKSHIRE,MASSACHUSETTS,LEE LIME CORPORATION,N,Private,Truck-trailer,2,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,58,Day,Cloudy,1,16,10,E,North,Stop signs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Side of vehicle approach,No,No,25,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,2000,0,0,0,0,"AS HRRC TRAIN NX-12 CAME WITHIN 150 FEET OF A PRIVATE GRADE CROSSING LOCATED AT AN INDUSTRIAL CUSTOMER, THE CONDUCTOR OBSERVED A TRACTOR TRAILLER SLOWELY APPROACHING THE CROSSING.  THE ENGINEER GAVE SEVERAL HORN BLASTS AND THE DRIVER SPED UP IN AN ATTEMPT TO BEAT THE TRAIN.NoneNone"
1998,09/11/1998,09,11,05,43,PM,17:43:00,BELMONT,NA,MIDDLESEX,MASSACHUSETTS,BRIGHTON STREET,Y,Public,Auto,0,North,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,66,Day,Clear,1,5,58,E,West,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,40,Female,Yes,Stopped on crossing,Not obstructed,Uninjured,No,0,0,10000,0,0,0,0,MBT TRAIN 471 STRUCK AUTOMOBILE AT BRIGHTON STREET CROSSING.NoneNoneNoneNone
1998,06/24/1998,06,24,01,48,PM,13:48:00,BOSTON,NA,NORFOLK,MASSACHUSETTS,PINE STREET,Y,Public,Other,5,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,84,Day,Clear,2,6,75,E,North,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,5,Confirmed warning time greater than 60 seconds,NA,Both sides,No,Unknown,15,Female,Yes,Went around the gate,Standing railroad equipment,Killed,Yes,1,0,100,0,0,0,0,"BICYCLIST WENT THROUGH CROSSING BEHIND STANDING TRAIN AND WAS STRUCK BY SECOND TRAIN, MBTA 044.NoneNoneNoneNone"
1997,09/30/1997,09,30,07,30,AM,07:30:00,WALPOLE,NA,NORFOLK,MASSACHUSETTS,SUMMER STREET,Y,Public,Auto,0,East,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,60,Day,Clear,2,1,22,E,South,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,Male,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,"WAWP 01 SOUTH STRUCK CAR AT SUMMER ST.  NO INJURIES.  DRIVER WAS FOULING X-ING STOPPED FOR TRAIN.  IT WAS STRUCK ON DRIVER'S FRONT QUARTER, IT WAS HEADED WEST TO EAST.  BLOCK 14 IS ZERO, BLOCK 38, 47UNKNOWN.NoneNone"
1997,10/23/1997,10,23,10,21,AM,10:21:00,WESTFIELD,NA,HAMPDEN,MASSACHUSETTS,LOCKHOUSE ROAD,Y,Public,Truck-trailer,0,North,Stopped on crossing,Train (units pushing),Rail equipment struck highway user,45,Day,Clear,1,1,5,E,South,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Side of vehicle approach,No,Yes,65,Male,Yes,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,1000,0,0,0,0,"TRUCK DRIVER WAS LISTENING TO HIS RAIDO AND NOT PAYING FULL ATTENTION TO HIS DRIVING. HE STOPPED THETRUCK ON THE CROSSING, FOULING THE TRACKS BY TWO ( 2) FEET. TRAIN MADE CONTACT ON THE RIGHT FRONT SIDE THE TRUCK . MINOR DAMAGE . NO INJURIES.NoneNone"
1997,11/28/1997,11,28,03,00,PM,15:00:00,READING,NA,MIDDLESEX,MASSACHUSETTS,ASH STREET,Y,Public,Auto,10,South,Moving over crossing,Train (units pushing),Rail equipment struck by highway user,40,Day,Clear,1,6,20,E,West,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,NA,Female,No,Went around the gate,Not obstructed,Injured,Yes,0,1,200,0,0,0,0,MBTA TRAIN 274 WAS STRUCK BY AUTO THAT RAN AROUND THE GATE AT CROSSING.NoneNoneNoneNone
1997,11/28/1997,11,28,11,30,PM,23:30:00,ACTON,NA,MIDDLESEX,MASSACHUSETTS,PARKER STREET,Y,Public,Auto,0,South,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,35,Dark,Clear,0,7,51,E,West,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,NA,NA,No,Other,Not obstructed,Uninjured,No,0,0,500,0,0,0,0,"MBTA LOCAL TRAIN 439,  OPERATING UNDER AUTOMATIC BLOCK AND RULES 251 WESTBOUND ON TRACK NO.  1, STRUCK AUTOMOBILE ABANDONED ON PARKER STREET CROSSING.NoneNoneNone"
